date,close,high,low,open,volume,divCash,sector,industry,VIX_high,10Y_bonds,eps,trailing_eps_1Y,epsQoQ,surprise_%,expected_growth,previous_surprise,days_after_earn_report,Amount,dividends_change,prev_div_change,days_after_divid_report,10Y_bond_MoM,DividendsYield,peRatio,trailingPEG1Y,future_30dprice_change
2021-02-16,131.6072024301,134.3936902358,131.2119559328,133.8798697894,80576316,0.0,Technology,Consumer Electronics,22.46,1.2990000247955322,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,20.0,0.21,-0.7439024390243902,0.06493506493506485,201.0,0.15057580518012426,0.0015956573509837842,35.569514170297296,103.39975049505033,0.06756973388934484
2021-02-12,133.7612958402,133.9193944391,132.1033355958,132.7534172721,60145130,0.0,Technology,Consumer Electronics,22.45,1.2000000476837158,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,16.0,0.21,-0.7439024390243902,0.06493506493506485,197.0,0.1029411603577417,0.0015699608670872907,36.15170157843244,105.09215575125712,0.07804411881792106
2021-02-11,133.5241479418,134.7691744082,132.1803098511,134.2849974491,64280029,0.0,Technology,Consumer Electronics,23.25,1.1579999923706055,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,15.0,0.21,-0.7439024390243902,0.06493506493506485,196.0,0.01757467550561298,0.0015727492235451971,36.08760755183784,104.9058359065054,0.08984595531899275
2021-02-10,133.7810581651,135.3620441542,132.8028230843,134.8581048701,72647988,0.0,Technology,Consumer Electronics,23.85,1.1330000162124634,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,14.0,0.21,-0.7439024390243902,0.06493506493506485,195.0,0.0008834335309202412,0.0015697289502736458,36.157042747324326,105.10768240501261,0.11864826902452141
2021-02-09,134.3936902358,136.2385032619,134.2355916369,134.9964411442,75986989,0.0,Technology,Consumer Electronics,22.26,1.156999945640564,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,13.0,0.21,-0.7439024390243902,0.06493506493506485,194.0,0.04705875626199374,0.0015625733591476296,36.32261898264865,105.5890086704903,0.11520170547655084
2021-02-08,135.2829948547,135.3324006669,133.3166435308,134.4134525607,71297214,0.0,Technology,Consumer Electronics,22.07,1.159999966621399,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,12.0,0.21,-0.7439024390243902,0.06493506493506485,193.0,0.08309989571691356,0.0015523015307692544,36.56297158235136,106.28770808823074,0.14110685114135713
2021-02-05,135.1347774182,135.7869341387,134.2454727994,135.7177660017,75693830,0.205,Technology,Consumer Electronics,22.16,1.1699999570846558,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,9.0,0.21,-0.7439024390243902,0.06493506493506485,190.0,0.1228405901889158,0.0015540041136125563,36.52291281572973,106.1712581852609,0.1294545154225777
2021-02-04,135.5540982696,135.5639646425,132.7915138373,134.4786636156,84183061,0.0,Technology,Consumer Electronics,23.44,1.1390000581741333,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,8.0,0.21,-0.7439024390243902,0.06493506493506485,189.0,0.19267023882614165,0.0015491969824647906,36.63624277556757,106.50070574292901,0.17896496982335086
2021-02-03,132.150199594,133.955745848,131.8246092859,133.945879475,89880937,0.0,Technology,Consumer Electronics,25.43,1.13100004196167,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,7.0,0.21,-0.7439024390243902,0.06493506493506485,188.0,0.23336973528322646,0.0015891008916004287,35.71627016054054,103.82636674575743,0.10146209534304718
2021-02-02,133.1861687562,134.4885299885,132.8112465832,133.9162803561,82266419,0.0,Technology,Consumer Electronics,28.08,1.1050000190734863,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,6.0,0.21,-0.7439024390243902,0.06493506493506485,187.0,0.20501638412743262,0.001576740302398887,35.996261826,104.640296005814,0.12201744815822657
2021-02-01,132.3475270535,133.5709573021,129.1804213293,131.9627385076,106239823,0.0,Technology,Consumer Electronics,33.96,1.0770000219345093,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,5.0,0.21,-0.7439024390243902,0.06493506493506485,186.0,0.16306697952882976,0.0015867315746301014,35.76960190635135,103.98140089055629,0.09732285982293232
2021-01-29,130.1966577455,134.9127840263,128.4700424753,134.0149440858,177523812,0.0,Technology,Consumer Electronics,37.51,1.093000054359436,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,2.0,0.21,-0.7439024390243902,0.06493506493506485,183.0,0.16898401237685667,0.0016129446303490707,35.188285877162166,102.29152871268076,0.05308896377422978
2021-01-28,135.2581070804,140.0926298369,134.8733185345,137.6556357127,142621128,0.0,Technology,Consumer Electronics,36.29,1.0570000410079956,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,1.0,0.21,-0.7439024390243902,0.06493506493506485,182.0,0.13290461858043456,0.0015525871574941677,36.55624515686487,106.26815452577002,0.07116998911079686
2021-01-27,140.1616944477,142.3717619936,138.5337429073,141.513387545,140843759,0.0,Technology,Consumer Electronics,37.21,1.0140000581741333,1.68,3.6999999999999997,0.34399999999999986,0.19149999999999998,-0.40476190476190477,0.057999999999999996,0.0,0.21,-0.7439024390243902,0.06493506493506485,181.0,0.09267250792202275,0.0014982695580807173,37.88153903991892,110.12075302302016,0.16977877409439968
2021-01-26,141.2469954747,142.3717619936,139.4809147126,141.6811158855,98390555,0.0,Technology,Consumer Electronics,23.94,1.0399999618530273,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,89.0,0.21,-0.7439024390243902,0.06493506493506485,180.0,0.08900521468875677,0.001486757288494784,43.1947998393578,-1094.268262597064,0.1814672926739489
2021-01-25,141.0102025234,143.1512054584,134.7154565669,141.158198118,157611713,0.0,Technology,Consumer Electronics,26.63,1.0399999618530273,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,88.0,0.21,-0.7439024390243902,0.06493506493506485,179.0,0.13289758311601663,0.0014892539422113901,43.12238609278288,-1092.433781017166,0.1384610048385735
2021-01-22,137.2116489289,137.9812260208,133.2157678751,134.4589308696,114459360,0.0,Technology,Consumer Electronics,23.73,1.090999960899353,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,85.0,0.21,-0.7439024390243902,0.06493506493506485,176.0,0.1594048656646836,0.0015304822997121571,41.96074890792049,-1063.005639000652,0.10330406306629092
2021-01-21,135.041046875,137.8036313073,131.80487654,132.0120703724,120529544,0.0,Technology,Consumer Electronics,22.22,1.1089999675750732,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,84.0,0.21,-0.7439024390243902,0.06493506493506485,175.0,0.16983117236110035,0.0015550827312112393,41.296956230886856,-1046.1895578491333,0.08464398563224829
2021-01-20,130.2657223563,130.719575513,126.8322245618,126.9407546645,104319489,0.0,Technology,Consumer Electronics,22.86,1.090000033378601,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,83.0,0.21,-0.7439024390243902,0.06493506493506485,174.0,0.17204303762956563,0.0016120894752774068,39.836612341376146,-1009.194179314862,0.015110390206100277
2021-01-19,126.1218457078,126.9900865294,125.2417652387,126.072513843,90757329,0.0,Technology,Consumer Electronics,23.56,1.0920000076293945,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,82.0,0.21,-0.7439024390243902,0.06493506493506485,173.0,0.18695650849991363,0.0016650565080258142,38.56937177608563,-977.0907516608357,-0.015968910234101297
2021-01-15,125.4410659727,128.4840527249,125.3029367511,127.0591511402,111598531,0.0,Technology,Consumer Electronics,25.8,1.097000002861023,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,78.0,0.21,-0.7439024390243902,0.06493506493506485,169.0,0.18851574098649237,0.0016740929166346747,38.36118225464833,-971.8166171177573,-0.029733220734234456
2021-01-14,127.1874139889,129.2494859401,127.0394183943,129.0521584807,90221755,0.0,Technology,Consumer Electronics,23.47,1.128999948501587,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,77.0,0.21,-0.7439024390243902,0.06493506493506485,168.0,0.2656949817901799,0.001651106767673783,38.89523363574924,-985.3459187723139,-0.03358318055235199
2021-01-13,129.1409558374,129.6934727239,126.773026324,127.0394183943,88636831,0.0,Technology,Consumer Electronics,24.18,1.0880000591278076,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,76.0,0.21,-0.7439024390243902,0.06493506493506485,167.0,0.2183651186946729,0.0016261301353879456,39.49264704507646,-1000.4803918086034,-0.03454168093825705
2021-01-12,127.0788838862,127.9569910807,125.1648075295,126.782892697,90440255,0.0,Technology,Consumer Electronics,25.15,1.1380000114440918,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,75.0,0.21,-0.7439024390243902,0.06493506493506485,166.0,0.2533039878921173,0.0016525168743853338,38.86204400189603,-984.5051147146992,-0.04827040018566042
2021-01-11,127.2564785997,128.4305769834,126.782892697,127.4636724321,100620880,0.0,Technology,Consumer Electronics,24.81,1.1319999694824219,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,74.0,0.21,-0.7439024390243902,0.06493506493506485,165.0,0.20297554499295645,0.0016502106793366436,38.916354311834866,-985.8809758998163,-0.04877057824843922
2021-01-08,130.2854551022,130.8577047346,128.4897752212,130.6603772752,105158245,0.0,Technology,Consumer Electronics,23.34,1.1050000190734863,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,71.0,0.21,-0.7439024390243902,0.06493506493506485,162.0,0.2102957656938118,0.0016118453117830338,39.84264682024465,-1009.3470527795309,-0.030568660823226956
2021-01-07,129.1705549563,129.8710674374,126.1514448267,126.6447634754,109578157,0.0,Technology,Consumer Electronics,23.91,1.0709999799728394,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,70.0,0.21,-0.7439024390243902,0.06493506493506485,161.0,0.154094839213897,0.0016257575116174548,39.5016987633945,-1000.7097020059937,-0.04518261814772084
2021-01-06,124.9082818322,129.2987191412,124.6931949014,126.0133156051,155087970,0.0,Technology,Consumer Electronics,26.77,1.0420000553131104,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,69.0,0.21,-0.7439024390243902,0.06493506493506485,160.0,0.0753354745077266,0.0016812335973215209,38.19825132483181,-967.6890335624055,-0.07567626765945068
2021-01-05,129.2593523131,129.9795975401,126.7138280862,127.1676812429,97664898,0.0,Technology,Consumer Electronics,28.6,0.9549999833106995,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,68.0,0.21,-0.7439024390243902,0.06493506493506485,159.0,0.038043441289652646,0.001624640664230817,39.52885391837921,-1001.3976325989397,-0.046437149719962934
2021-01-04,127.6807326375,131.8261879056,125.0661437998,131.7358119292,143301887,0.0,Technology,Consumer Electronics,29.19,0.9169999957084656,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,67.0,0.21,-0.7439024390243902,0.06493506493506485,158.0,-0.03270044057765953,0.0016447274045349792,39.04609560779817,-989.1677553975534,-0.033821113931203683
2020-12-31,130.9169029725,132.9395094318,129.9598647941,132.2883288157,99116586,0.0,Technology,Consumer Electronics,23.25,0.9169999957084656,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,63.0,0.21,-0.7439024390243902,0.06493506493506485,154.0,-0.01820130543104237,0.0016040709429561738,40.03575014449542,-1014.2390036605502,-0.017038299133402823
2020-12-30,131.9331393886,134.1728060534,131.6174154535,133.7682847615,96452124,0.0,Technology,Consumer Electronics,23.15,0.9259999990463257,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,62.0,0.21,-0.7439024390243902,0.06493506493506485,153.0,0.09715642052913953,0.0015917153262112516,40.34652580691132,-1022.1119871084198,-0.0031310571049240066
2020-12-29,133.0677722805,136.9344038484,132.5457424865,136.2052788857,121047324,0.0,Technology,Consumer Electronics,23.72,0.9350000023841858,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,61.0,0.21,-0.7439024390243902,0.06493506493506485,152.0,0.1104512991830342,0.0015781432002733976,40.69350834266056,-1030.9022113474005,0.022052137011168593
2020-12-28,134.8634521615,135.5047664047,131.7259455562,132.1995314589,123124632,0.0,Technology,Consumer Electronics,22.12,0.9330000281333923,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,60.0,0.21,-0.7439024390243902,0.06493506493506485,151.0,0.06264237567000919,0.001557130539328946,41.242645920948014,-1044.813696664016,-0.0029177912320288435
2020-12-24,130.2065241185,131.6766136914,129.3481496698,129.5652098752,54930064,0.0,Technology,Consumer Electronics,22.83,0.9279999732971191,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,56.0,0.21,-0.7439024390243902,0.06493506493506485,147.0,0.05215413003746239,0.001612822409796306,39.818508904740064,-1008.7355589200813,-0.07102632690356547
2020-12-23,129.2100204482,130.6603772752,129.0324257347,130.3939852049,88223692,0.0,Technology,Consumer Electronics,23.68,0.9549999833106995,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,55.0,0.21,-0.7439024390243902,0.06493506493506485,146.0,0.11435238127165026,0.0016252609454867203,39.51376772116208,-1001.0154489361058,-0.08521933500989787
2020-12-22,130.1177267617,132.6089859373,127.9175255888,129.8513346914,169351825,0.0,Technology,Consumer Electronics,25.56,0.9179999828338623,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,54.0,0.21,-0.7439024390243902,0.06493506493506485,145.0,0.10735824735596955,0.0016139230620328762,39.79135374975536,-1008.0476283271355,-0.07724601175501788
2020-12-21,126.5165006267,126.5954316105,121.7993877086,123.3493949025,121251553,0.0,Technology,Consumer Electronics,31.46,0.9409999847412109,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,53.0,0.21,-0.7439024390243902,0.06493506493506485,144.0,0.10187355411620347,0.0016598625393507104,38.69006135373089,-980.1482209611822,-0.07794635794911253
2020-12-18,124.9625468836,127.3748750753,124.4346959295,127.2367458537,192541496,0.0,Technology,Consumer Electronics,23.77,0.9480000138282776,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,50.0,0.21,-0.7439024390243902,0.06493506493506485,141.0,0.07482991220479396,0.0016805035207517866,38.214846141773705,-968.1094355916002,-0.07463286330066088
2020-12-17,126.9802201564,127.848460978,126.3339727267,127.1775476159,94359811,0.0,Technology,Consumer Electronics,22.27,0.9300000071525574,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,49.0,0.21,-0.7439024390243902,0.06493506493506485,140.0,0.06651379533131574,0.001653800881281711,38.83187160746178,-983.7407473890314,-0.025221540559331124
2020-12-16,126.1021129619,126.6546298483,124.8688163403,125.707458043,98208591,0.0,Technology,Consumer Electronics,23.67,0.9200000166893005,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,48.0,0.21,-0.7439024390243902,0.06493506493506485,139.0,0.015452536743367995,0.0016653170598612298,38.56333729721713,-976.937878196167,-0.00015645779515249814
2020-12-15,126.1711775727,126.1909103186,122.471287708,122.6784815404,157572262,0.0,Technology,Consumer Electronics,24.07,0.9229999780654907,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,47.0,0.21,-0.7439024390243902,0.06493506493506485,138.0,0.03359459257055142,0.0016644054849927806,38.58445797330276,-977.4729353236696,0.005820355513870501
2020-12-14,120.1526900594,121.7017106161,119.9158971081,120.9617326432,79075988,0.0,Technology,Consumer Electronics,24.82,0.8920000195503235,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,46.0,0.21,-0.7439024390243902,0.06493506493506485,137.0,0.007909637471749997,0.001747776099695996,36.743941914189605,-930.846528492803,-0.055309906136734144
2020-12-11,120.7742715567,121.1195946108,118.9391261838,120.7940043027,86939786,0.0,Technology,Consumer Electronics,25.14,0.8930000066757202,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,43.0,0.21,-0.7439024390243902,0.06493506493506485,134.0,-0.06784968405494252,0.001738780928199688,36.93402799899083,-935.6620426411007,-0.06478722591487096
2020-12-10,121.5931805134,122.2147620107,118.5444712649,118.889794319,81312170,0.0,Technology,Consumer Electronics,23.46,0.9079999923706055,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,42.0,0.21,-0.7439024390243902,0.06493506493506485,133.0,-0.06584363199798082,0.001727070540579019,37.18445887259939,-942.0062914391843,-0.04316770186392638
2020-12-09,120.1526900594,124.266967589,119.3831129676,122.8659426269,115089193,0.0,Technology,Consumer Electronics,22.93,0.9409999847412109,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,41.0,0.21,-0.7439024390243902,0.06493506493506485,132.0,-0.017745323041929884,0.001747776099695996,36.743941914189605,-930.846528492803,-0.055822608156915865
2020-12-08,122.7179470323,123.3099294107,121.4451849188,122.7080806593,82225512,0.0,Technology,Consumer Electronics,22.25,0.9129999876022339,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,40.0,0.21,-0.7439024390243902,0.06493506493506485,131.0,0.11341462873901942,0.0017112411434386766,37.528424168899086,-950.7200789454432,-0.05808405906832648
2020-12-07,122.096365535,122.9054081188,120.6164095892,120.675607827,86711990,0.0,Technology,Consumer Electronics,22.62,0.9279999732971191,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,39.0,0.21,-0.7439024390243902,0.06493506493506485,130.0,0.19587621897639784,0.0017199529165329794,37.33833808409786,-945.9045647971456,-0.05476626947753915
2020-12-04,120.6164095892,121.2190476503,119.8961643622,120.9617326432,78260421,0.0,Technology,Consumer Electronics,21.15,0.968999981880188,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,36.0,0.21,-0.7439024390243902,0.06493506493506485,127.0,0.26171871543920155,0.001741056633299118,36.885752167951075,-934.439054921427,-0.03436018957306319
2020-12-03,121.2971893243,122.125964654,120.5769440973,121.8694389567,78967630,0.0,Technology,Consumer Electronics,21.88,0.9200000166893005,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,35.0,0.21,-0.7439024390243902,0.06493506493506485,126.0,0.043083884749489876,0.0017312849635661735,37.09394168938839,-939.7131894645055,-0.06159835127065749
2020-12-02,121.4353185459,121.7214433621,119.2745828649,120.3894830108,89004195,0.0,Technology,Consumer Electronics,21.25,0.9480000138282776,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,34.0,0.21,-0.7439024390243902,0.06493506493506485,125.0,0.1166078202419345,0.0017293156761525224,37.13618304155964,-940.7833037195106,-0.04891430337677838
2020-12-01,121.0801291189,121.8194164457,118.4063420433,119.3929793406,125920963,0.0,Technology,Consumer Electronics,20.92,0.9340000152587891,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,33.0,0.21,-0.7439024390243902,0.06493506493506485,124.0,0.08604651130554553,0.0017343886360889256,37.027562421681964,-938.0315813492762,-0.0751375386237656
2020-11-30,117.4591702379,119.3535138487,115.2491026921,115.4069646597,169410176,0.0,Technology,Consumer Electronics,22.89,0.843999981880188,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,32.0,0.21,-0.7439024390243902,0.06493506493506485,123.0,0.010778447388192225,0.0017878552996302393,35.92023554675841,-909.9793005178796,-0.10970685013465742
2020-11-27,115.0320424867,115.9200160542,114.6669866867,115.0123097408,46691331,0.0,Technology,Consumer Electronics,21.6,0.8420000076293945,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,29.0,0.21,-0.7439024390243902,0.06493506493506485,120.0,0.07810497835382191,0.001825578295058789,35.177994644250774,-891.1758643210194,-0.13553792540978005
2020-11-25,114.4795256002,115.1899044543,113.6310175246,114.0059396976,76499234,0.0,Technology,Consumer Electronics,22.5,0.878000020980835,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,27.0,0.21,-0.7439024390243902,0.06493506493506485,118.0,0.12853473548791605,0.0018343891529860874,35.00902923553517,-886.8954073002242,-0.15114492647637467
2020-11-24,113.6310175246,114.3019308867,111.0854932977,112.3878545301,113226248,0.0,Technology,Consumer Electronics,22.48,0.8820000290870667,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,26.0,0.21,-0.7439024390243902,0.06493506493506485,117.0,0.10112363313006245,0.0018480869446983264,34.74954664360857,-880.3218483047501,-0.12730165946842076
2020-11-23,112.3286562922,116.0484762303,112.2299925625,115.6141584921,127959318,0.0,Technology,Consumer Electronics,23.96,0.8569999933242798,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,25.0,0.21,-0.7439024390243902,0.06493506493506485,116.0,0.01902493749131362,0.0018695140397097603,34.35127103737003,-870.232199613374,-0.13065058032993426
2020-11-20,115.7720204596,117.1829117947,115.7226885948,117.0546489461,73604287,0.0,Technology,Consumer Electronics,23.73,0.8289999961853027,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,22.0,0.21,-0.7439024390243902,0.06493506493506485,113.0,-0.02240565333193134,0.0018139097786004515,35.40428760232416,-896.9086192588785,-0.11025174401004556
2020-11-19,117.0546489461,117.4690366109,115.2491026921,116.018679784,74112972,0.0,Technology,Consumer Electronics,24.52,0.8539999723434448,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,21.0,0.21,-0.7439024390243902,0.06493506493506485,112.0,0.04656861312844929,0.001794033828564113,35.796528729694195,-906.845394485586,-0.07478749122628803
2020-11-18,116.4528001947,118.2188809568,116.4232010758,117.0250498272,76322111,0.0,Technology,Consumer Electronics,23.92,0.8820000290870667,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,20.0,0.21,-0.7439024390243902,0.06493506493506485,111.0,0.10664998634029055,0.0018033057139793664,35.61247712376147,-902.182753801957,-0.06809837748286807
2020-11-17,117.794626919,119.0615678724,117.3703728812,117.9524888866,74270973,0.0,Technology,Consumer Electronics,24.09,0.871999979019165,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,19.0,0.21,-0.7439024390243902,0.06493506493506485,110.0,0.14586071576799808,0.0017827638279664815,36.02282168776759,-912.5781494234453,-0.07233877233860686
2020-11-16,118.6924668595,119.3732465946,116.5672501212,117.3309073893,91183018,0.0,Technology,Consumer Electronics,24.08,0.906000018119812,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,18.0,0.21,-0.7439024390243902,0.06493506493506485,109.0,0.21774193096131955,0.001769278249550442,36.29739047691132,-919.5338920817532,-0.058759095532671446
2020-11-13,117.6663640704,118.0725626456,116.2949382272,117.8439587839,81688586,0.0,Technology,Consumer Electronics,25.03,0.8930000066757202,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,15.0,0.21,-0.7439024390243902,0.06493506493506485,106.0,0.22161422585920176,0.0017847071391987317,35.98359757504588,-911.5844719011619,-0.06740694400985137
2020-11-12,117.6170322055,118.9193934379,116.9855843353,118.0215534974,103350674,0.0,Technology,Consumer Electronics,27.27,0.8849999904632568,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,14.0,0.21,-0.7439024390243902,0.06493506493506485,105.0,0.22576175478715288,0.0017854556951674215,35.96851137782875,-911.202288238328,-0.02110362949548983
2020-11-11,117.8932906487,118.0314198704,114.8840468921,115.6240248651,112294954,0.0,Technology,Consumer Electronics,25.12,0.9580000042915344,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,13.0,0.21,-0.7439024390243902,0.06493506493506485,104.0,0.3177441634180631,0.0017812718505394916,36.05299408217126,-913.3425167483383,-0.023854260273037275
2020-11-10,114.4203273624,116.018679784,112.6049147355,114.0059396976,138023390,0.0,Technology,Consumer Electronics,26.77,0.972000002861023,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,12.0,0.21,-0.7439024390243902,0.06493506493506485,103.0,0.2509652385255883,0.0018353382204096779,34.990925798899084,-886.4367869054432,-0.05899058747138808
2020-11-09,114.7656504164,120.3598838919,114.4992583462,118.889794319,154515315,0.0,Technology,Consumer Electronics,25.82,0.9580000042915344,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,11.0,0.21,-0.7439024390243902,0.06493506493506485,102.0,0.23612907582341713,0.0018298157962601588,35.09652917932723,-889.1120725429562,-0.0448349482673821
2020-11-06,117.1039808109,117.6071658325,114.57818933,116.7389250109,114457922,0.205,Technology,Consumer Electronics,29.44,0.8199999928474426,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,8.0,0.21,-0.7439024390243902,0.06493506493506485,99.0,0.07189543553075795,0.0017932780640404435,35.811614926880736,-907.2275781476451,-0.04574690464730791
2020-11-05,117.2369471881,117.818059503,115.1081062433,116.173216171,126387074,0.0,Technology,Consumer Electronics,28.14,0.7760000228881836,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,7.0,0.21,-0.7439024390243902,0.06493506493506485,98.0,-0.011464972021884345,0.0017912441857008351,35.852277427553524,-908.2576948313557,-0.039799860754307304
2020-11-04,113.2184077902,113.8487669114,110.6575738602,112.4206095274,138235482,0.0,Technology,Consumer Electronics,36.85,0.7680000066757202,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,6.0,0.21,-0.7439024390243902,0.06493506493506485,97.0,0.035040462879077916,0.001854822056755485,34.623366296697256,-877.1252795163302,-0.06133495288241786
2020-11-03,108.7763458578,109.810528791,107.0921050807,108.0080956788,107624448,0.0,Technology,Consumer Electronics,36.44,0.8820000290870667,0.73,3.2699999999999996,-0.03947368421052633,0.057999999999999996,0.9315068493150684,0.27449999999999997,5.0,0.21,-0.7439024390243902,0.06493506493506485,96.0,0.1574803161924616,0.0019305667821800762,33.26493757119266,-842.7117518035471,-0.1032245144034154
